Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200,EMA_50,EMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,ATR,ADX
1981-01-06 00:00:00-05:00,0.11117397131312769,0.11117397131312769,0.11074475198984146,0.11074475198984146,45158400,0.0,0.0,,,,,56.11186165491425,,,,,,,0.004319197217910796,0.0
1981-01-07 00:00:00-05:00,0.10645264289759661,0.10645264289759661,0.10602342337369919,0.10602342337369919,55686400,0.0,0.0,,,,,49.591369374566426,,,,,,,0.004347920889213044,0.0
1981-01-08 00:00:00-05:00,0.10430649142583899,0.10430649142583899,0.10387728363275528,0.10387728363275528,39827200,0.0,0.0,,,,,46.92216283513368,,,,,,,0.00419065080719382,0.0
1981-01-09 00:00:00-05:00,0.1094571128487587,0.10988633220093243,0.1094571128487587,0.1094571128487587,21504000,0.0,0.0,,,,,53.87358097231881,,,,,,,0.004320536361549772,0.0
1981-01-12 00:00:00-05:00,0.10945707645870666,0.10945707645870666,0.10859864950180054,0.10859864950180054,23699200,0.0,0.0,,,,,52.729390104790646,,,,0.12855934536074343,0.10660270676016807,0.08464606815959272,0.0040732454319360855,0.0
1981-01-13 00:00:00-05:00,0.1051649439402583,0.1051649439402583,0.10473572462797165,0.10473572462797165,23049600,0.0,0.0,,,,,47.80887729789425,,,,0.12858316910250117,0.10690319612622261,0.08522322314994404,0.004058222534928429,0.0
1981-01-14 00:00:00-05:00,0.10516496747732162,0.10559418688567225,0.10516496747732162,0.10516496747732162,14291200,0.0,0.0,,,,,48.385249387302764,,,,0.12830948426467703,0.10748267881572246,0.0866558733667679,0.003829668229412156,0.0
1981-01-15 00:00:00-05:00,0.10731101781129837,0.10816944488400329,0.10731101781129837,0.10731101781129837,14067200,0.0,0.0,,,,,51.28203881026527,,,,0.1270383064811429,0.10851287432014942,0.08998744215915594,0.00377072602778855,0.0
1981-01-16 00:00:00-05:00,0.10688184843788778,0.10688184843788778,0.10645262897014618,0.10645262897014618,13395200,0.0,0.0,,,,,50.07154403472344,,,,0.12562991819632793,0.10939284637570382,0.0931557745550797,0.00356270194302881,0.0
1981-01-19 00:00:00-05:00,0.1128908097743988,0.11332002899362292,0.1128908097743988,0.1128908097743988,41574400,0.0,0.0,,,,,58.066599907615426,,,,0.12449964818588172,0.11046592518687248,0.09643220218786325,0.0037987518059179486,0.0
1981-01-20 00:00:00-05:00,0.10988633220093243,0.10988633220093243,0.1094571128487587,0.1094571128487587,30083200,0.0,0.0,,,,,53.17589303712895,0.0015667125903722906,,,0.12371298294884796,0.111088328063488,0.09846367317812806,0.0037726764573266743,0.0
1981-01-21 00:00:00-05:00,0.11160316318273544,0.11246159015609193,0.11160316318273544,0.11160316318273544,15904000,0.0,0.0,,,,,55.68795122421781,0.0016783344485900992,,,0.12345404204565597,0.11158196367323399,0.09970988530081201,0.00371780508947,0.0
1981-01-22 00:00:00-05:00,0.1128908097743988,0.11374924821284706,0.1128908097743988,0.1128908097743988,35548800,0.0,0.0,,,,,57.172598807256705,0.0018493793995362773,,,0.12352868494398395,0.11192533299326897,0.10032198104255399,0.0036055393709444007,13.108413777129241
1981-01-23 00:00:00-05:00,0.11289082344916843,0.11332004272038504,0.11246160417795181,0.11246160417795181,11222400,0.0,0.0,,,,,56.493159317159794,0.0019280748046973384,,,0.12357287334619162,0.11196825504302979,0.10036363673986796,0.0034093178831936027,13.407438245828159
1981-01-26 00:00:00-05:00,0.11117397131312769,0.11117397131312769,0.11074475198984146,0.11074475198984146,24640000,0.0,0.0,,,,,53.74192076020599,0.0018308015167583513,,,0.122086015867378,0.11141023188829421,0.10073444790921043,0.003288427476401942,13.355243081560241
1981-01-27 00:00:00-05:00,0.11074472305369229,0.11074472305369229,0.1098862960934639,0.1098862960934639,23699200,0.0,0.0,,,,,52.36859651813719,0.00166524560408364,,,0.11981876290755286,0.11072344742715359,0.10162813194675432,0.003114858077828772,13.139688303051443
1981-01-28 00:00:00-05:00,0.10688184843788778,0.10688184843788778,0.10645262897014618,0.10645262897014618,28156800,0.0,0.0,,,,,47.175770310307065,0.0012426486301383988,,,0.11806429815422485,0.11001520454883576,0.10196611094344667,0.003137630152506554,12.292594897935945
1981-01-29 00:00:00-05:00,0.10301881145245517,0.10301881145245517,0.10258959233760834,0.10258959233760834,43904000,0.0,0.0,,,,,42.11595332681065,0.0005892304305185891,,,0.11724842272150564,0.10928549468517304,0.10132256664884044,0.0031894449010802174,11.977494011175066
1981-01-30 00:00:00-05:00,0.09786749394472628,0.09786749394472628,0.09700905531644821,0.09700905531644821,46188800,0.0,0.0,,,,,36.09346181055753,-0.0003745928264899667,0.0010554819957133044,-0.001430074822203271,0.1167016583537341,0.10821237713098526,0.09972309590823643,0.0033602371953716397,12.496636438525789
1981-02-02 00:00:00-05:00,0.09185844705654139,0.09185844705654139,0.09142923355102539,0.09142923355102539,23766400,0.0,0.0,,,,,31.27742719840711,-0.0015705701307726777,0.000530271570416108,-0.002100841701188786,0.1175060778383073,0.1069890309125185,0.09647198398672971,0.0035187789503752956,13.655082891070114
1981-02-03 00:00:00-05:00,0.09486297518014908,0.09529218873390102,0.09486297518014908,0.09486297518014908,19152000,0.0,0.0,,,,,36.860746610087084,-0.0022157744400011503,-1.8937631667343606e-05,-0.0021968368083338068,0.11779981712761682,0.10619494207203388,0.09459006701645094,0.003543362966982463,14.067825732082515
1981-02-04 00:00:00-05:00,0.09829667210578918,0.09872587977818723,0.09829667210578918,0.09829667210578918,27865600,0.0,0.0,,,,,41.9405296386458,-0.0024221122558413383,-0.0004995725565021425,-0.0019225396993391957,0.11791425394034137,0.10580860450863838,0.09370295507693539,0.003566187369200726,13.836360428323474
1981-02-05 00:00:00-05:00,0.09829667210578918,0.09915509891262854,0.09829667210578918,0.09829667210578918,7929600,0.0,0.0,,,,,41.9405296386458,-0.0025561705188974077,-0.0009108921489811956,-0.001645278369916212,0.1180505619736953,0.10552957393229008,0.09300858589088486,0.003372775900460628,13.545376001322325
1981-02-06 00:00:00-05:00,0.09872593730688095,0.09915515669143314,0.09872593730688095,0.09872593730688095,13865600,0.0,0.0,,,,,42.60997513459989,-0.002597828395348306,-0.0012482793982546178,-0.0013495489970936883,0.11771293426366357,0.10499301515519618,0.0922730960467288,0.0031931836636880087,13.275165256976182
1981-02-09 00:00:00-05:00,0.09443374643989878,0.09443374643989878,0.09357531368732452,0.09357531368732452,16755200,0.0,0.0,,,,,37.084679729973935,-0.003011737408995546,-0.0016009710004028035,-0.0014107664085927427,0.11777004105564937,0.1042418483644724,0.09071365567329542,0.0033330008033928956,13.784412183243138
1981-02-10 00:00:00-05:00,0.09357531368732452,0.0940045329291232,0.09357531368732452,0.09357531368732452,18345600,0.0,0.0,,,,,37.084679729973935,-0.0033017033039158122,-0.0019411174611054054,-0.0013605858428104068,0.11798322149049495,0.10368382781744004,0.08938443414438513,0.003125587834707594,14.257284329062454
1981-02-11 00:00:00-05:00,0.0910000434516573,0.0910000434516573,0.090570829808712,0.090570829808712,13843200,0.0,0.0,,,,,34.09379929851545,-0.003730932239780646,-0.002299080416840454,-0.0014318518229401922,0.1183259835176741,0.10295412093400955,0.087582258350345,0.003116937552129374,15.11647310826848
1981-02-12 00:00:00-05:00,0.09014160124055405,0.09014160124055405,0.08971161395311356,0.08971161395311356,14560000,0.0,0.0,,,,,33.26749185338767,-0.004093246406049758,-0.002657913614682315,-0.001435332791367443,0.1183367783663453,0.10207415074110031,0.08581152311585531,0.002955671716662879,16.031444181559667
1981-02-13 00:00:00-05:00,0.0884239366450373,0.0884239366450373,0.08756550401449203,0.08756550401449203,11155200,0.0,0.0,,,,,31.23142324599199,-0.00450166375186517,-0.0030266636421188865,-0.0014750001097462839,0.1184263772203633,0.1011297944933176,0.08383321176627191,0.0028978458753742106,17.17177745231947
1981-02-17 00:00:00-05:00,0.08971161395311356,0.09014160124055405,0.08971161395311356,0.08971161395311356,12275200,0.0,0.0,,,,,35.483745584813065,-0.004599148187222374,-0.003341160551139584,-0.0012579876360827896,0.11706497686048097,0.09997083470225335,0.08287669254402573,0.002874863828994768,17.79305102215562
1981-02-18 00:00:00-05:00,0.09357531368732452,0.09443374643989878,0.09357531368732452,0.09357531368732452,19241600,0.0,0.0,,,,,42.39039092856793,-0.004314897573024182,-0.003535907955516504,-0.0007789896175076777,0.11590606104448392,0.09917674474418163,0.08244742844387934,0.003006811590265515,17.37167324083327
1981-02-19 00:00:00-05:00,0.08842395121418475,0.08842395121418475,0.08799473196268082,0.08799473196268082,22310400,0.0,0.0,,,,,36.3392799837494,-0.004488196088959867,-0.003726365582205177,-0.0007618305067546901,0.11437987440249528,0.0979963231831789,0.08161277196386252,0.0031906523141496715,17.82716659262867
1981-02-20 00:00:00-05:00,0.08370261536040668,0.08370261536040668,0.08327339589595795,0.08327339589595795,24371200,0.0,0.0,,,,,32.156997939327184,-0.004949454543075868,-0.003970983374379316,-0.0009784711686965522,0.11259751112381133,0.09651545248925686,0.08043339385470238,0.0032999868679049,18.844905216109474
1981-02-23 00:00:00-05:00,0.08456098288297653,0.08499020204315692,0.08456098288297653,0.08456098288297653,14112000,0.0,0.0,,,,,34.37520116190342,-0.0051517218395803616,-0.004207131067419525,-0.0009445907721608365,0.11023908807261285,0.09512042142450809,0.08000175477640334,0.0031869025307116193,19.496779853286306
1981-02-24 00:00:00-05:00,0.08241493941025024,0.08241493941025024,0.08155650645494461,0.08155650645494461,16979200,0.0,0.0,0.10197973817586899,,0.09828609123614081,,31.765288444890587,-0.005491157620678089,-0.004463936378071238,-0.0010272212426068504,0.10808413506345187,0.09366100914776325,0.07923788323207463,0.003173872094805927,20.474760764007502
1981-02-25 00:00:00-05:00,0.08670710772275925,0.08713632135240351,0.08670710772275925,0.08670710772275925,19488000,0.0,0.0,0.10173936158418656,,0.09783201345130232,,40.15390537940914,-0.005283645865180514,-0.004627878275493094,-0.0006557675896874202,0.10513823487966929,0.09250204972922801,0.07986586457878674,0.0033457251521382824,20.344042950029472
1981-02-26 00:00:00-05:00,0.08799473196268082,0.08842395121418475,0.08799473196268082,0.08799473196268082,10841600,0.0,0.0,0.10162774994969367,,0.09744623770665051,,42.07122810985165,-0.004958136477886052,-0.004693929915971685,-0.00026420656191436694,0.10259757972068899,0.09157915487885475,0.08056073003702051,0.00322937646208737,19.95931513164791
1981-02-27 00:00:00-05:00,0.0910000205039978,0.09185845330444048,0.0910000205039978,0.0910000205039978,14761600,0.0,0.0,0.10171360820531845,,0.09719344487517394,,46.38840505180288,-0.0044068666585857785,-0.004636517264494504,0.00022965060590872562,0.10079169533129835,0.09099967628717423,0.08120765724305011,0.003274686810635391,18.92917830590506
1981-03-02 00:00:00-05:00,0.09142923355102539,0.09185844705654139,0.09142923355102539,0.09142923355102539,11760000,0.0,0.0,0.10176512911915779,,0.09696739737226616,,46.995960499377894,-0.0038905001849142973,-0.004487313848578463,0.000596813663664166,0.10012210368103866,0.09072068519890308,0.08131926671676751,0.0031020967922002624,17.972622682000992
1981-03-03 00:00:00-05:00,0.09057083616578099,0.09057083616578099,0.09014161676168442,0.09014161676168442,16172800,0.0,0.0,0.10173937678337097,,0.09669971970126297,,45.33610678966711,-0.003544319242185623,-0.004298714927299895,0.0007543956851142723,0.10005506735271424,0.09065630435943603,0.08125754136615781,0.0029724910777103133,17.316533702811615
1981-03-04 00:00:00-05:00,0.08971160702150872,0.08971160702150872,0.08928239345550537,0.08928239345550537,13708800,0.0,0.0,0.10158484354615212,,0.09640884416221365,,44.21390172082523,-0.0033012457845043863,-0.0040992210987407934,0.0007979753142364071,0.09958942091011072,0.09037727527320386,0.08116512963629699,0.0028215433797437943,16.864505277557267
1981-03-05 00:00:00-05:00,0.08928240722226835,0.08928240722226835,0.08885318785905838,0.08885318785905838,5376000,0.0,0.0,0.10132729828357696,,0.09611254391503109,,43.632888547842924,-0.003107421205302538,-0.0039008611200531426,0.0007934399147506046,0.09838407697421903,0.08990510106086731,0.0814261251475156,0.002650663092848521,16.52623139881922
1981-03-06 00:00:00-05:00,0.08885316473466551,0.08885316473466551,0.08799473196268082,0.08799473196268082,11603200,0.0,0.0,0.1009667244553566,,0.09579419834827226,,42.43185147028644,-0.0029886329460343114,-0.003718415485249377,0.0007297825392150654,0.09697142489217903,0.08939000405371189,0.08180858321524476,0.0025226482931005956,16.380695053254165
1981-03-09 00:00:00-05:00,0.08155649204304986,0.08155649204304986,0.08112727850675583,0.08112727850675583,15321600,0.0,0.0,0.100357206761837,,0.09521902502115397,,34.29834169671973,-0.0034093377713420164,-0.003656599942467905,0.00024726217112588846,0.09562367855055864,0.08851007111370564,0.08139646367685263,0.002832991519016624,17.393279407883785
1981-03-10 00:00:00-05:00,0.07769277742880702,0.07769277742880702,0.07726356387138367,0.07726356387138367,28380800,0.0,0.0,0.09946437373757362,,0.09451488928979043,,30.729439465651254,-0.0040083135139764164,-0.0037269426567696075,-0.000281370857206809,0.0959472484632195,0.08769448362290859,0.07944171878259768,0.0029066145987563055,18.840539532557507
1981-03-11 00:00:00-05:00,0.07511747554752754,0.07511747554752754,0.07425904273986816,0.07425904273986816,29859200,0.0,0.0,0.09847711488604545,,0.09372054236626406,,28.26631882009501,-0.004671594616115979,-0.003915873048638881,-0.0007557215674770974,0.096401432151145,0.08672867007553578,0.07705590799992657,0.0029136079225248195,20.535555162413868
1981-03-12 00:00:00-05:00,0.07726356387138367,0.07769277742880702,0.07726356387138367,0.07726356387138367,59248000,0.0,0.0,0.09761003643274307,,0.09307517066058248,,33.96639593072689,-0.0048983448524164835,-0.004112367409394402,-0.0007859774430220819,0.09639562025205003,0.08606330677866936,0.07573099330528868,0.0029507598344115367,21.418585474848634
1981-03-13 00:00:00-05:00,0.07683435137268085,0.07683435137268085,0.07640513777732849,0.07640513777732849,231302400,0.0,0.0,0.0967944633960724,,0.09242144388084703,,33.1557543853972,-0.005088655012549015,-0.0043076249300253245,-0.0007810300825236904,0.09639707817239149,0.0853979829698801,0.07439888776736872,0.002801307424386082,22.352498274089733
1981-03-16 00:00:00-05:00,0.07941044867038727,0.0802688818606845,0.07941044867038727,0.07941044867038727,37228800,0.0,0.0,0.09601324424147606,,0.09191120877455448,,38.67393215442095,-0.004940028143547881,-0.0044341055727298365,-0.0005059225708180445,0.09623947595067986,0.08499023020267486,0.07374098445466987,0.002877195757169648,22.327022478142673
1981-03-17 00:00:00-05:00,0.08327339589595795,0.08413182909382938,0.08327339589595795,0.08327339589595795,43747200,0.0,0.0,0.095360789000988,,0.09157247101460952,,44.96318437621455,-0.004459130639657638,-0.004439110586115397,-2.0020053542240887e-05,0.09572554474226223,0.08466831929981708,0.07361109385737193,0.003008923233331967,21.421799298589598
1981-03-18 00:00:00-05:00,0.08842398971319199,0.08928242285893073,0.08842398971319199,0.08842398971319199,36937600,0.0,0.0,0.09491437375545501,,0.09144900115965199,,52.02749092794044,-0.003620669206577859,-0.00427542231020789,0.0006547531036300309,0.09484871149081263,0.08441075310111046,0.07397279471140829,0.00322321635687774,20.19556934286212
1981-03-19 00:00:00-05:00,0.08799471746425354,0.08799471746425354,0.08756550401449203,0.08756550401449203,37811200,0.0,0.0,0.09454521536827087,,0.09129670715395945,,50.85578916662904,-0.0029909769804819936,-0.004018533244262711,0.0010275562637807175,0.09479941383304699,0.08438929170370102,0.07397916957435505,0.0030543070241507548,18.891157158579535
1981-03-20 00:00:00-05:00,0.08842398971319199,0.08928242285893073,0.08842398971319199,0.08842398971319199,14604800,0.0,0.0,0.09423614948987961,,0.091184051568047,,52.01947011420851,-0.002395059972898253,-0.0036938385899898197,0.0012987786170915666,0.09518779238854652,0.08464682139456273,0.07410585040057893,0.002958779297028465,17.92305701111059
1981-03-23 00:00:00-05:00,0.09185849130153656,0.09271692445706854,0.09185849130153656,0.09185849130153656,22019200,0.0,0.0,0.09388417705893516,,0.09121050018504659,,56.46121122259547,-0.001626901963067015,-0.003280451264605259,0.0016535493015382438,0.09601077387332763,0.08501169681549073,0.07401261975765383,0.0030540761146604714,17.637121637704055
1981-03-24 00:00:00-05:00,0.09185844705654139,0.09185844705654139,0.09142923355102539,0.09142923355102539,28156800,0.0,0.0,0.09354078873991967,,0.09121907796410458,,55.76634770400799,-0.00104077135468654,-0.0028325152826215155,0.0017917439279349755,0.09672381239815638,0.08550533317029477,0.07428685394243316,0.002866589088649807,17.273511008372658
1981-03-25 00:00:00-05:00,0.09057082057074502,0.09057082057074502,0.08971161395311356,0.08971161395311356,7056000,0.0,0.0,0.0932403065264225,,0.09115996172837944,,52.95785542045564,-0.0007067096624305547,-0.0024073541585833236,0.001700644496152769,0.09701397882968091,0.08565555848181247,0.07429713813394404,0.00278451983931138,16.53886726877702
1981-03-26 00:00:00-05:00,0.08842395121418475,0.08842395121418475,0.08799473196268082,0.08799473196268082,12275200,0.0,0.0,0.09289690181612968,,0.09103583507090107,,50.23451823569206,-0.0005738859920943612,-0.0020406605252855313,0.0014667745331911702,0.09701397882968091,0.08565555848181247,0.07429713813394404,0.002708259992962906,15.470949229671268
1981-03-27 00:00:00-05:00,0.08541944676932597,0.08541944676932597,0.0849902331829071,0.0849902331829071,12252800,0.0,0.0,0.09245048612356185,,0.09079875264392093,,45.796215826196146,-0.0007029569679428971,-0.0017731198138170048,0.0010701628458741077,0.09644688655257959,0.08535506911575794,0.07426325167893628,0.002729419906306535,14.882771832686549
1981-03-30 00:00:00-05:00,0.0849902331829071,0.08584866608676893,0.0849902331829071,0.0849902331829071,9900800,0.0,0.0,0.09202123820781707,,0.09057096756701843,,45.796215826196146,-0.0007960700462522341,-0.0015777098603040507,0.0007816398140518166,0.0957691021975912,0.08503311909735203,0.07429713599711286,0.002595777977560484,14.235591718786102
1981-03-31 00:00:00-05:00,0.08499024006219713,0.08499024006219713,0.08413180708885193,0.08413180708885193,15993600,0.0,0.0,0.09144605815410614,,0.09031845146983544,,44.49361139468366,-0.0009284282997667759,-0.001447853548196596,0.0005194252484298201,0.09521324300388906,0.0847326286137104,0.07425201422353175,0.002471681905830821,13.820435405703032
1981-04-01 00:00:00-05:00,0.08370261536040668,0.08370261536040668,0.08327339589595795,0.08327339589595795,34070400,0.0,0.0,0.09092238381505012,,0.09004217478066379,,43.171236515775945,-0.0010900246528108282,-0.0013762877691194425,0.00028626311630861436,0.09471653566656242,0.08443217873573303,0.07414782180490363,0.0023564482834781894,13.623872316982206
1981-04-02 00:00:00-05:00,0.090570829808712,0.0910000434516573,0.090570829808712,0.090570829808712,31404800,0.0,0.0,0.09050173714756965,,0.09006290635039117,,55.32654437849471,-0.0006220780685337879,-0.0012254458290023116,0.0006033677604685237,0.0949758826717956,0.08451806083321571,0.07406023899463582,0.002740033945779701,13.519294704422235
1981-04-03 00:00:00-05:00,0.0910000205039978,0.09142923976973083,0.0910000205039978,0.0910000205039978,16486400,0.0,0.0,0.09006392136216164,,0.09009965592504242,,55.92367310222956,-0.00021412660865251232,-0.0010231819849323518,0.0008090553762798395,0.09540431295688175,0.08466832526028156,0.07393233756368138,0.0026056322325824955,13.504212282746774
1981-04-06 00:00:00-05:00,0.08971160702150872,0.08971160702150872,0.08928239345550537,0.08928239345550537,22803200,0.0,0.0,0.0896003371477127,,0.09006760641643313,,52.87751322598978,-2.9085011660573423e-05,-0.0008243625902779962,0.0007952775786174228,0.09586248427587017,0.08507608100771905,0.07428967773956792,0.0025422032908617763,13.058520678284799
1981-04-07 00:00:00-05:00,0.08885320342054852,0.08885320342054852,0.08842398971319199,0.08842398971319199,10684800,0.0,0.0,0.08915392190217972,,0.0900031508594433,,51.371507138678325,4.774539983415371e-05,-0.0006499409922555662,0.0006976863920897199,0.09588766549278806,0.08563410229980946,0.07538053910683086,0.002421931894536891,12.43085845576304
1981-04-08 00:00:00-05:00,0.09271688014268875,0.09357531288792958,0.09271688014268875,0.09271688014268875,21952000,0.0,0.0,0.08881053358316421,,0.090109571615649,,57.838658305827046,0.00044984885734875024,-0.000429983022334703,0.0008798318796834532,0.09582432350112187,0.08655699416995048,0.0772896648387791,0.0026168884145512275,12.81807059480721
1981-04-09 00:00:00-05:00,0.09443378448486328,0.0948630038995835,0.09443378448486328,0.09443378448486328,12499200,0.0,0.0,0.08857015669345855,,0.09027914859091231,,60.122823860045116,0.0008967217262034616,-0.0001646420726270701,0.0010613637988305317,0.09625125213924773,0.08741550520062447,0.0785797582620012,0.002583262367575765,13.412306512650046
1981-04-10 00:00:00-05:00,0.09572140127420425,0.09615061479771407,0.09572140127420425,0.09572140127420425,33465600,0.0,0.0,0.08843279287219047,,0.0904925702647669,,61.79454467571733,0.0013393326154677865,0.00013615286499190122,0.0012031797504758852,0.09637451469273764,0.08838131837546825,0.08038812205819887,0.0025213743636668387,14.196690334869734
1981-04-13 00:00:00-05:00,0.09572140127420425,0.09615061479771407,0.09572140127420425,0.09572140127420425,16060800,0.0,0.0,0.08840703979134559,,0.09069762246121542,,61.79454467571733,0.00167084447896014,0.000443091187785549,0.0012277532911745912,0.09667421703105065,0.0891968660056591,0.08171951498026754,0.002371934303655623,14.925046741216589
1981-04-14 00:00:00-05:00,0.09572140127420425,0.09615061479771407,0.09572140127420425,0.09572140127420425,6652800,0.0,0.0,0.08849288314580918,,0.09089463339505811,,61.79454467571733,0.0019115350332181424,0.0007367799568720677,0.0011747550763460748,0.09729306466922649,0.08981926627457142,0.08234546787991634,0.002233168533645208,15.601377689967238
1981-04-15 00:00:00-05:00,0.09142923976973083,0.09142923976973083,0.0910000205039978,0.0910000205039978,34048000,0.0,0.0,0.08841562405228615,,0.09089876622285968,,51.84154988739583,0.0017016920153329618,0.0009297623685642466,0.0007719296467687152,0.09741002331324942,0.08994806781411172,0.082486112314974,0.0024108979791138685,14.816392549654113
1981-04-16 00:00:00-05:00,0.08627793273198182,0.08627793273198182,0.08584871888160706,0.08584871888160706,23878400,0.0,0.0,0.08816666498780251,,0.0907007251506537,,43.591795260564,0.0011069625469378036,0.000965202404238958,0.00014176014269884558,0.09746991655326621,0.08986222855746746,0.08225454056166871,0.0026066410964907883,14.605094346787826
1981-04-20 00:00:00-05:00,0.08842398971319199,0.08885320342054852,0.08842398971319199,0.08842398971319199,35347200,0.0,0.0,0.08796921133995056,,0.09061144140800814,,48.0431903549079,0.0008338261631428145,0.0009389271560197294,-0.0001051009928769148,0.09746991655326621,0.08986222855746746,0.08225454056166871,0.0026350584852372653,13.784572434588132
1981-04-21 00:00:00-05:00,0.09443378448486328,0.0948630038995835,0.09443378448486328,0.09443378448486328,28537600,0.0,0.0,0.0878833682835102,,0.09076133721494364,,56.642102226161995,0.0010897419563354188,0.0009690901160828673,0.0001206518402525515,0.09781361470961232,0.0899909932166338,0.08216837172365528,0.0029067696067482836,13.78625708285142
1981-04-22 00:00:00-05:00,0.0978674665093422,0.09829668570315735,0.0978674665093422,0.0978674665093422,18995200,0.0,0.0,0.08796921133995056,,0.09104000895197888,,60.64928177631388,0.0015517390275263943,0.0010856198983715728,0.00046611912915482147,0.09884361162544637,0.09031290486454964,0.0817821981036529,0.0029750647218586964,14.352571632975739
1981-04-23 00:00:00-05:00,0.10044275969266891,0.10087197889052028,0.10044275969266891,0.10044275969266891,58016000,0.0,0.0,0.08810656026005745,,0.0914087442751432,,63.38271232631881,0.0021014554024567644,0.0012887869991886113,0.0008126684032681531,0.10044487066640016,0.09084946215152741,0.08125405363665465,0.002977168126095796,15.264162680837169
1981-04-24 00:00:00-05:00,0.10044279811353572,0.10044279811353572,0.09958437085151672,0.09958437085151672,35056000,0.0,0.0,0.08828683108091355,,0.09172935708205981,,61.84075542523276,0.002439721197168343,0.0015189738387845577,0.0009207473583837853,0.10164454473326721,0.0914289440959692,0.08121334345867119,0.002825829492947453,15.891250545970953
1981-04-27 00:00:00-04:00,0.09915515669143314,0.09915515669143314,0.09872593730688095,0.09872593730688095,38528000,0.0,0.0,0.08846711754798889,,0.09200373277715085,,60.26186750711595,0.0026084621359353244,0.0017368714982147113,0.0008715906377206131,0.10235436314866184,0.0921157293021679,0.08187709545567395,0.0026853012109251903,16.24882548493338
1981-04-28 00:00:00-04:00,0.09743827463058725,0.09743827463058725,0.09700905531644821,0.09700905531644821,32188800,0.0,0.0,0.08865598857402801,,0.09220001993555467,,57.12071790515349,0.0025739812638129883,0.001904293451334367,0.0006696878124786212,0.10261714974547712,0.09271667040884495,0.08281619107221277,0.0026161284094614436,16.133552460508724
1981-04-29 00:00:00-04:00,0.09615061479771407,0.09615061479771407,0.09572140127420425,0.09572140127420425,13641600,0.0,0.0,0.08877618432044983,,0.09233811332138406,,54.81304935277573,0.0024149143747197593,0.0020064176360114457,0.00040849673870831365,0.10244721617793998,0.09329615011811257,0.08414508405828516,0.002521237383231623,15.697699526512974
